329;321000;Montérolier-Buchy;Desserte Voyageur-Infrastructure;49,60334;1,33607
330;168000;Berthelming;Desserte Voyageur-Infrastructure;48,81201;7,00791
331;289000;Auxi-le-Château;Non exploitée;50,22613;2,11935
332;267000;Vicoigne;Non exploitée;50,3985;3,47875
333;259000;Roye (Somme);Desserte Fret-Infrastructure;49,70507;2,78664
334;286000;Bauvin-Provin;Desserte Voyageur;50,51167;2,90504
335;278000;Croix-l'Allumette;Desserte Voyageur;50,6866;3,15061
336;205000;Laifour;Desserte Voyageur;49,9115;4,69286
337;100000;Guebling;Non exploitée;48,86916;6,73372
338;205000;Ciry-Sermoise;Desserte Fret-Infrastructure;49,37019;3,46759
339;317000;La Rue-St-Pierre;Infrastructure;49,41168;2,31459
340;205000;Haybes;Desserte Voyageur;50,01174;4,70396
341;70000;Schwindratzheim;Desserte Voyageur;48,75358;7,60065
342;42000;Einvaux;Desserte Voyageur-Infrastructure;48,5034;6,39312
343;70000;Brumath;Desserte Fret-Desserte Voyageur-Infrastructure;48,7329;7,70008
344;295000;Nieppe;Desserte Voyageur;50,6966;2,82913
345;289000;Lille-Bifurcation-de-la-Justice;Non exploitée;50,61122;3,08238
346;232000;Ménévillers;Non exploitée;49,52583;2,60625
347;232000;Montdidier;Desserte Fret-Desserte Voyageur-Infrastructure;49,64135;2,56185
348;289000;Salomé;Desserte Voyageur;50,54163;2,83696
349;123000;Blodelsheim;Desserte Fret-Infrastructure;47,88662;7,52345
350;140000;Landroff;Infrastructure;48,95429;6,61309
351;120000;Sundhoffen;Infrastructure;48,04654;7,4215
352;159000;Reichshoffen-Ville;Desserte Fret-Desserte Voyageur-Infrastructure;48,93069;7,65796
353;70000;Nouvel-Avricourt;Non exploitée;48,6508;6,82127
354;258000;Azincourt-Garage;Infrastructure;50,31963;3,21922
355;261000;Chaulnes;Desserte Fret-Desserte Voyageur-Infrastructure;49,80739;2,80136
356;72000;Mareuil-sur-Ourcq;Desserte Voyageur;49,13545;3,0753
357;111000;Scherwiller;Desserte Voyageur;48,28657;7,43053
358;111000;Epfig;Desserte Voyageur;48,36354;7,44979
359;314000;Boulogne-Tintelleries;Desserte Voyageur;50,72712;1,60964
360;70000;Hausbergen;Infrastructure;48,6229;7,72414
361;95000;Gondrecourt-Aix;Non exploitée;49,24217;5,76115
362;232000;Braches;Non exploitée;49,73504;2,5075
363;124000;Île-Napoléon-Garage;Desserte Fret-Infrastructure;47,78371;7,43298
364;95000;Conflans-Jarny;Desserte Fret-Desserte Voyageur-Infrastructure;49,16669;5,86692
365;334000;Mantes-Station;Desserte Voyageur;48,98373;1,71577
366;70000;Sarrebourg;Desserte Fret-Desserte Voyageur-Infrastructure;48,73846;7,05193
367;259000;Montdidier;Desserte Fret-Desserte Voyageur-Infrastructure;49,6416;2,5636
368;311000;Rang-du-Fliers-Verton;Desserte Fret-Desserte Voyageur;50,41598;1,64807
